Number of static obstacles,Number of dynamic obstacles,Minimum distance from obstacle,Average distance between obstacles,Largest free angle,Area,Run number,Robot position,Obs pos,Dyn obs pos,Is stuck
7,0,0,0,0,C to B,13,"(25, 36)","[(21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40)]",[],TRUE
7,0,0,0,0,C to B,13,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
4,0,0,0,0,C to B,13,"(26, 34)","[(21, 34), (28, 36), (28, 37), (28, 38)]",[],TRUE
2,0,0,0,0,C to B,13,"(27, 33)","[(28, 36), (28, 37)]",[],TRUE
2,0,0,0,0,C to B,13,"(28, 32)","[(28, 36), (28, 37)]",[],TRUE
0,0,0,0,0,C to B,13,"(29, 31)",[],[],TRUE
0,1,0,0,0,C to B,13,"(30, 30)",[],"[(34, 27)]",FALSE
0,0,0,0,0,C to B,13,"(30, 30)",[],[],FALSE
1,1,0,0,0,C to B,13,"(30, 29)","[(28, 25)]","[(34, 26)]",FALSE
1,0,0,0,0,C to B,13,"(30, 29)","[(28, 25)]",[],FALSE
2,1,0,0,0,C to B,13,"(30, 28)","[(28, 24), (28, 25)]","[(34, 25)]",FALSE
2,0,0,0,0,C to B,13,"(30, 28)","[(28, 24), (28, 25)]",[],FALSE
4,1,0,0,0,C to B,13,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(34, 24)]",FALSE
4,0,0,0,0,C to B,13,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]",[],FALSE
5,1,4.242640687,0,0,C to B,13,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(34, 23)]",FALSE
5,1,0,0,0,C to B,13,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(34, 22)]",FALSE
5,1,0,0,0,C to B,13,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(34, 22)]",FALSE
5,0,0,0,0,C to B,13,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],FALSE
7,1,0,0,0,C to B,13,"(31, 25)","[(27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(34, 21)]",FALSE
7,0,0,0,0,C to B,13,"(31, 25)","[(27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],FALSE
5,1,4.472135955,0,0,C to B,13,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(34, 20)]",FALSE
5,0,0,0,0,C to B,13,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],FALSE
7,1,4.472135955,0,0,C to B,13,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(34, 19)]",FALSE
7,0,0,0,0,C to B,13,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],FALSE
8,1,4.472135955,0,0,C to B,13,"(32, 22)","[(27, 22), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(34, 18)]",FALSE
8,0,0,0,0,C to B,13,"(32, 22)","[(27, 22), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],FALSE
8,1,4.472135955,0,0,C to B,13,"(32, 21)","[(27, 21), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]","[(34, 17)]",FALSE
8,0,0,0,0,C to B,13,"(32, 21)","[(27, 21), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],FALSE
8,1,4.472135955,0,0,C to B,13,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(34, 16)]",FALSE
8,0,0,0,0,C to B,13,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],FALSE
8,1,4.472135955,0,0,B to A,13,"(32, 19)","[(27, 19), (28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]","[(34, 15)]",FALSE
8,0,0,0,0,B to A,13,"(32, 19)","[(27, 19), (28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],FALSE
8,0,0,0,0,B to A,13,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
16,0,0,0,0,B to A,13,"(31, 21)","[(26, 21), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
14,0,0,0,0,B to A,13,"(31, 22)","[(26, 22), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
12,0,0,0,0,B to A,13,"(31, 23)","[(26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
9,0,0,0,0,B to A,13,"(31, 24)","[(27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,13,"(31, 25)","[(27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,13,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
4,0,0,0,0,B to A,13,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to A,13,"(29, 27)","[(26, 23), (27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,13,"(28, 27)","[(25, 23), (26, 23), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,13,"(27, 27)","[(25, 23), (26, 23), (27, 22), (27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to A,13,"(26, 27)","[(25, 23), (26, 22), (26, 23), (27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
12,0,0,0,0,B to A,13,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
14,0,0,0,0,B to A,13,"(24, 25)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
12,0,0,0,0,B to A,13,"(23, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 24)]",[],TRUE
10,0,0,0,0,B to A,13,"(22, 23)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 23)]",[],TRUE
12,1,4,0,0,B to A,13,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(18, 22)]",FALSE
12,1,4,0,0,B to A,13,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(18, 22)]",FALSE
12,1,3.16227766,0,0,B to A,13,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(19, 23)]",FALSE
12,1,3.16227766,0,0,B to A,13,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(19, 23)]",FALSE
12,1,2.828427125,0,0,B to A,13,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(20, 24)]",FALSE
12,1,2.828427125,0,0,B to A,13,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(20, 24)]",FALSE
12,1,3.16227766,0,0,B to A,13,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(21, 25)]",FALSE
12,1,3.16227766,0,0,B to A,13,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(21, 25)]",FALSE
12,1,4,0,0,B to A,13,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(22, 26)]",FALSE
12,1,4,0,0,B to A,13,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(22, 26)]",FALSE
12,0,0,0,0,B to A,13,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]",[],FALSE
7,0,0,0,0,B to A,13,"(21, 21)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 21)]",[],TRUE
1,0,0,0,0,B to A,13,"(20, 20)","[(25, 20)]",[],TRUE
0,0,0,0,0,B to A,13,"(19, 19)",[],[],TRUE
0,0,0,0,0,B to A,13,"(18, 18)",[],[],TRUE
0,0,0,0,0,B to A,13,"(17, 17)",[],[],TRUE
0,0,0,0,0,B to A,13,"(16, 16)",[],[],TRUE
1,0,0,0,0,A to B,14,"(15, 15)","[(15, 10)]",[],TRUE
0,0,0,0,0,A to B,14,"(16, 16)",[],[],TRUE
0,0,0,0,0,A to B,14,"(17, 17)",[],[],TRUE
0,0,0,0,0,A to B,14,"(18, 18)",[],[],TRUE
0,0,0,0,0,A to B,14,"(19, 19)",[],[],TRUE
1,0,0,0,0,A to B,14,"(20, 20)","[(25, 20)]",[],TRUE
7,0,0,0,0,A to B,14,"(21, 21)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 21)]",[],TRUE
12,0,0,0,0,A to B,14,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]",[],TRUE
10,0,0,0,0,A to B,14,"(22, 23)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 23)]",[],TRUE
12,0,0,0,0,A to B,14,"(23, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 24)]",[],TRUE
14,0,0,0,0,A to B,14,"(24, 25)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
12,0,0,0,0,A to B,14,"(25, 26)","[(21, 29), (25, 21), (25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,14,"(26, 27)","[(25, 23), (26, 22), (26, 23), (27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,1,0,0,0,A to B,14,"(27, 27)","[(25, 23), (26, 23), (27, 22), (27, 23), (28, 23), (28, 24), (28, 25)]","[(32, 27)]",FALSE
7,0,0,0,0,A to B,14,"(27, 27)","[(25, 23), (26, 23), (27, 22), (27, 23), (28, 23), (28, 24), (28, 25)]",[],FALSE
7,1,4.123105626,0,0,A to B,14,"(28, 27)","[(25, 23), (26, 23), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 26)]",FALSE
7,1,4.472135955,0,0,A to B,14,"(28, 27)","[(25, 23), (26, 23), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 25)]",FALSE
7,1,4.472135955,0,0,A to B,14,"(28, 27)","[(25, 23), (26, 23), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(32, 25)]",FALSE
7,2,0,9.899494937,196.2602047,A to B,14,"(28, 27)","[(25, 23), (26, 23), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(25, 31), (32, 24)]",FALSE
7,2,0,9.899494937,196.2602047,A to B,14,"(28, 27)","[(25, 23), (26, 23), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(25, 31), (32, 24)]",FALSE
7,0,0,0,0,A to B,14,"(28, 27)","[(25, 23), (26, 23), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],FALSE
5,1,0,0,0,A to B,14,"(29, 27)","[(26, 23), (27, 23), (28, 23), (28, 24), (28, 25)]","[(32, 23)]",FALSE
5,0,0,0,0,A to B,14,"(29, 27)","[(26, 23), (27, 23), (28, 23), (28, 24), (28, 25)]",[],FALSE
4,0,0,0,0,A to B,14,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,2,3.605551275,1,352.8749837,A to B,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(34, 24), (35, 24)]",FALSE
5,3,3.605551275,2.021498367,29.7448813,A to B,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 22), (34, 24), (35, 24)]",FALSE
5,3,3.16227766,2.544804538,26.56505118,A to B,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 22), (34, 25), (35, 23)]",FALSE
5,3,3.16227766,2.157378652,19.44003483,A to B,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 23), (34, 25), (35, 23)]",FALSE
5,2,3,3.16227766,303.6900675,A to B,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 23), (34, 26)]",FALSE
5,2,2.828427125,2.236067977,315,A to B,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 24), (34, 26)]",FALSE
5,2,2.828427125,3.16227766,296.5650512,A to B,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 24), (34, 27)]",FALSE
5,2,2.236067977,2.236067977,315,A to B,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 25), (34, 27)]",FALSE
5,2,2.236067977,3.16227766,299.7448813,A to B,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 25), (34, 28)]",FALSE
5,2,2,2.236067977,326.3099325,A to B,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 26), (34, 28)]",FALSE
5,2,2,3.16227766,315,A to B,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 26), (34, 29)]",FALSE
5,2,2.236067977,2.236067977,341.5650512,A to B,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 27), (34, 29)]",FALSE
5,2,2.236067977,3.16227766,333.4349488,A to B,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 27), (34, 30)]",FALSE
5,2,2.828427125,2.236067977,351.8698976,A to B,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 28), (34, 30)]",FALSE
5,1,2.828427125,0,0,A to B,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 28)]",FALSE
5,1,3.605551275,0,0,A to B,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 29)]",FALSE
5,1,3.605551275,0,0,A to B,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 29)]",FALSE
5,1,4.472135955,0,0,A to B,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 30)]",FALSE
5,1,4.472135955,0,0,A to B,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(33, 30)]",FALSE
5,0,0,0,0,A to B,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],FALSE
7,0,0,0,0,A to B,14,"(31, 25)","[(27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,14,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,14,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,A to B,14,"(32, 22)","[(27, 22), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,A to B,14,"(32, 21)","[(27, 21), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
8,0,0,0,0,A to B,14,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
8,0,0,0,0,B to C,14,"(32, 19)","[(27, 19), (28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],TRUE
8,0,0,0,0,B to C,14,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
16,0,0,0,0,B to C,14,"(31, 21)","[(26, 21), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
14,0,0,0,0,B to C,14,"(31, 22)","[(26, 22), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
12,0,0,0,0,B to C,14,"(31, 23)","[(26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
9,0,0,0,0,B to C,14,"(31, 24)","[(27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to C,14,"(31, 25)","[(27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,1,4.472135955,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(27, 28)]",FALSE
5,1,4.472135955,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(27, 28)]",FALSE
5,1,0,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(27, 29)]",FALSE
5,1,0,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(27, 29)]",FALSE
5,1,0,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(28, 30)]",FALSE
5,1,0,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(28, 30)]",FALSE
5,1,0,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 21)]",FALSE
5,1,0,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 21)]",FALSE
5,1,4,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 22)]",FALSE
5,1,4,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 22)]",FALSE
5,1,3,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 23)]",FALSE
5,1,3,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 23)]",FALSE
5,1,2,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 24)]",FALSE
5,1,2,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 24)]",FALSE
5,1,1,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 25)]",FALSE
5,1,1,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 25)]",FALSE
5,1,0,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 26)]",FALSE
5,1,0,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(31, 26)]",FALSE
5,1,1.414213562,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(30, 27)]",FALSE
5,1,1.414213562,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(30, 27)]",FALSE
5,1,2.236067977,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 27)]",FALSE
5,1,2.236067977,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 27)]",FALSE
5,1,3.16227766,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(28, 27)]",FALSE
5,1,3.16227766,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(28, 27)]",FALSE
5,1,4.123105626,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(27, 27)]",FALSE
5,1,4.123105626,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(27, 27)]",FALSE
5,0,0,0,0,B to C,14,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],FALSE
3,1,0,0,0,B to C,14,"(31, 27)","[(28, 23), (28, 24), (28, 25)]","[(26, 27)]",FALSE
3,0,0,0,0,B to C,14,"(31, 27)","[(28, 23), (28, 24), (28, 25)]",[],FALSE
2,0,0,0,0,B to C,14,"(30, 28)","[(28, 24), (28, 25)]",[],TRUE
1,0,0,0,0,B to C,14,"(29, 29)","[(28, 25)]",[],TRUE
1,1,4.472135955,0,0,B to C,14,"(28, 30)","[(28, 25)]","[(30, 34)]",FALSE
1,0,0,0,0,B to C,14,"(28, 30)","[(28, 25)]",[],FALSE
0,0,0,0,0,B to C,14,"(27, 31)",[],[],TRUE
2,0,0,0,0,B to C,14,"(26, 32)","[(21, 32), (28, 36)]",[],TRUE
8,0,0,0,0,B to C,14,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]",[],TRUE
12,0,0,0,0,B to C,14,"(24, 34)","[(19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]",[],TRUE
11,0,0,0,0,B to C,14,"(23, 35)","[(19, 32), (19, 33), (19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 31), (21, 32), (21, 33), (21, 34)]",[],TRUE
11,0,0,0,0,B to C,14,"(22, 36)","[(18, 33), (18, 34), (19, 32), (19, 33), (19, 34), (20, 32), (20, 33), (20, 34), (21, 32), (21, 33), (21, 34)]",[],TRUE
10,0,0,0,0,B to C,14,"(21, 37)","[(17, 34), (18, 33), (18, 34), (19, 33), (19, 34), (20, 33), (20, 34), (21, 32), (21, 33), (21, 34)]",[],TRUE
6,0,0,0,0,B to C,14,"(20, 38)","[(17, 34), (18, 34), (19, 34), (20, 33), (20, 34), (21, 34)]",[],TRUE
1,0,0,0,0,B to C,14,"(20, 39)","[(20, 34)]",[],TRUE
0,0,0,0,0,B to C,14,"(20, 40)",[],[],TRUE
0,0,0,0,0,B to C,14,"(19, 41)",[],[],TRUE
1,0,0,0,0,B to C,14,"(18, 42)","[(13, 42)]",[],TRUE
5,0,0,0,0,B to C,14,"(17, 43)","[(12, 43), (13, 40), (13, 41), (13, 42), (13, 43)]",[],TRUE
3,0,0,0,0,B to C,14,"(17, 44)","[(13, 41), (13, 42), (13, 43)]",[],TRUE
2,0,0,0,0,C to B,14,"(17, 45)","[(13, 42), (13, 43)]",[],TRUE
0,0,0,0,0,C to B,14,"(18, 44)",[],[],TRUE
0,0,0,0,0,C to B,14,"(19, 43)",[],[],TRUE
0,0,0,0,0,C to B,14,"(20, 42)",[],[],TRUE
0,0,0,0,0,C to B,14,"(21, 41)",[],[],TRUE
2,0,0,0,0,C to B,14,"(22, 40)","[(26, 42), (26, 43)]",[],TRUE
4,0,0,0,0,C to B,14,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]",[],TRUE
9,0,0,0,0,C to B,14,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
7,0,0,0,0,C to B,14,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]",[],TRUE
7,0,0,0,0,C to B,14,"(25, 36)","[(21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40)]",[],TRUE
7,0,0,0,0,C to B,14,"(25, 35)","[(21, 32), (21, 33), (21, 34), (28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
4,0,0,0,0,C to B,14,"(26, 34)","[(21, 34), (28, 36), (28, 37), (28, 38)]",[],TRUE
2,2,0,9.899494937,196.2602047,C to B,14,"(27, 33)","[(28, 36), (28, 37)]","[(24, 29), (31, 36)]",FALSE
2,2,4.472135955,9.219544457,206.5650512,C to B,14,"(27, 33)","[(28, 36), (28, 37)]","[(24, 29), (31, 35)]",FALSE
2,2,4.242640687,8.602325267,198.4349488,C to B,14,"(27, 33)","[(28, 36), (28, 37)]","[(24, 30), (31, 35)]",FALSE
2,2,3.16227766,7.211102551,206.5650512,C to B,14,"(27, 33)","[(28, 36), (28, 37)]","[(24, 30), (30, 34)]",FALSE
2,2,3.16227766,6.708203932,195.2551187,C to B,14,"(27, 33)","[(28, 36), (28, 37)]","[(24, 31), (30, 34)]",FALSE
2,2,2,5.385164807,213.6900675,C to B,14,"(27, 33)","[(28, 36), (28, 37)]","[(24, 31), (29, 33)]",FALSE
